0,-0.002080351
0.000488281,-0.007152209
0.000976563,-0.008144874
0.001464844,-0.004418723
0.001953125,0.001383611
0.002441406,0.00657437
0.002929688,0.008968839
0.003417969,0.007131067
0.00390625,0.001884821
0.004394531,-0.003877269
0.004882813,-0.00729428
0.005371094,-0.006910141
0.005859375,-0.002525464
0.006347656,0.003171383
0.006835938,0.007496304
0.007324219,0.007518255
0.0078125,0.004297582
0.008300781,-0.001274268
0.008789063,-0.005665651
0.009277344,-0.007249159
0.009765625,-0.004355919
0.010253906,0.000874474
0.010742188,0.006001819
0.011230469,0.007966418
0.01171875,0.006163402
0.012207031,0.00174458
0.012695313,-0.003240086
0.013183594,-0.006005889
0.013671875,-0.0060754
0.014160156,-0.002828508
0.014648438,0.002225059
0.015136719,0.006345106
0.015625,0.00714814
0.016113281,0.004193926
0.016601563,-0.000370016
0.017089844,-0.005255902
0.017578125,-0.007252817
0.018066406,-0.005950402
0.018554688,-0.001894378
0.019042969,0.002729318
0.01953125,0.006078038
0.020019531,0.006189011
0.020507813,0.002429933
0.020996094,-0.002692534
0.021484375,-0.007109527
0.021972656,-0.008081461
0.022460938,-0.00528456
0.022949219,0.000265948
0.0234375,0.005465244
0.023925781,0.007747519
0.024414063,0.005260979
0.024902344,-0.000420015
0.025390625,-0.006013206
0.025878906,-0.00837109
0.026367188,-0.00657722
0.026855469,-0.002251079
0.02734375,0.002305545
0.027832031,0.005649997
0.028320313,0.0059756
0.028808594,0.002772
0.029296875,-0.00241571
0.029785156,-0.006975383
0.030273438,-0.008731449
0.030761719,-0.006283323
0.03125,-0.000480989
0.031738281,0.004977448
0.032226563,0.006874974
0.032714844,0.004697575
0.033203125,-0.000380991
0.033691406,-0.006213812
0.034179688,-0.00906315
0.034667969,-0.008296701
0.03515625,-0.00370715
0.035644531,0.001632387
0.036132813,0.005321954
0.036621094,0.005189639
0.037109375,0.001449463
0.037597656,-0.003483374
0.038085938,-0.007297329
0.038574219,-0.008018657
0.0390625,-0.005833941
0.039550781,-0.001383412
0.040039063,0.003046385
0.040527344,0.005926211
0.041015625,0.004720745
0.041503906,0.000211681
0.041992188,-0.0051431
0.042480469,-0.008316213
0.04296875,-0.006729656
0.043457031,-0.001709626
0.043945313,0.00420795
0.044433594,0.006959119
0.044921875,0.005917675
0.045410156,0.001902504
0.045898438,-0.002843142
0.046386719,-0.006089424
0.046875,-0.006521123
0.047363281,-0.003466301
0.047851563,0.00100252
0.048339844,0.005220736
0.048828125,0.006590223
0.049316406,0.004725623
0.049804688,3.36354E-05
0.050292969,-0.004470551
0.05078125,-0.006583927
0.051269531,-0.005603457
0.051757813,-0.001887061
0.052246094,0.002869559
0.052734375,0.006206694
0.053222656,0.005776824
0.053710938,0.002710416
0.054199219,-0.001692553
0.0546875,-0.004984566
0.055175781,-0.00578821
0.055664063,-0.003552275
0.056152344,0.000110463
0.056640625,0.003651252
0.057128906,0.00547561
0.057617188,0.004475628
0.058105469,0.001725068
0.05859375,-0.001584018
0.059082031,-0.00370837
0.059570313,-0.004182142
0.060058594,-0.002172422
0.060546875,0.001568973
0.061035156,0.005184761
0.061523438,0.006289619
0.062011719,0.004385385
0.0625,1.90015E-05
0.062988281,-0.004119338
0.063476563,-0.005558946
0.063964844,-0.003251061
0.064453125,0.000848864
0.064941406,0.004553675
0.065429688,0.006606687
0.065917969,0.005530487
0.06640625,0.002228717
0.066894531,-0.001929134
0.067382813,-0.004580305
0.067871094,-0.004577256
0.068359375,-0.002146203
0.068847656,0.001080568
0.069335938,0.00387259
0.069824219,0.005037813
0.0703125,0.003730519
0.070800781,0.000693989
0.071289063,-0.002733997
0.071777344,-0.004846764
0.072265625,-0.003807758
0.072753906,-3.77048E-05
0.073242188,0.003773811
0.073730469,0.004816475
0.07421875,0.003293942
0.074707031,0.001067153
0.075195313,-0.001457191
0.075683594,-0.00351508
0.076171875,-0.004296774
0.076660156,-0.002949847
0.077148438,0.000426311
0.077636719,0.003965271
0.078125,0.005590242
0.078613281,0.003676252
0.079101563,0.000228754
0.079589844,-0.003448618
0.080078125,-0.005483337
0.080566406,-0.005101637
0.081054688,-0.002654121
0.081542969,0.001845798
0.08203125,0.00518659
0.082519531,0.005328661
0.083007813,0.002111646
0.083496094,-0.002303517
0.083984375,-0.005933329
0.084472656,-0.005935768
0.084960938,-0.003394961
0.085449219,0.000437896
0.0859375,0.003906126
0.086425781,0.005493902
0.086914063,0.003723812
0.087402344,-0.00036087
0.087890625,-0.004947372
0.088378906,-0.006796118
0.088867188,-0.004671157
0.089355469,-0.000464526
0.08984375,0.003144554
0.090332031,0.004718916
0.090820313,0.003602473
0.091308594,0.000996423
0.091796875,-0.002494367
0.092285156,-0.004732741
0.092773438,-0.005486386
0.093261719,-0.002928506
0.09375,0.000630576
0.094238281,0.004282948
0.094726563,0.005053666
0.095214844,0.003045776
0.095703125,-0.000770009
0.096191406,-0.004416893
0.096679688,-0.005773576
0.097167969,-0.005129685
0.09765625,-0.002281566
0.098144531,0.000960448
0.098632813,0.003318332
0.099121094,0.003446378
0.099609375,0.001667752
0.100097656,-0.001294999
0.100585938,-0.004331529
0.101074219,-0.006021742
0.1015625,-0.005343096
0.102050781,-0.002229128
0.102539063,0.00215128
0.103027344,0.00504513
0.103515625,0.00475611
0.104003906,0.001240321
0.104492188,-0.00320655
0.104980469,-0.006263811
0.10546875,-0.005998572
0.105957031,-0.00241632
0.106445313,0.002514688
0.106933594,0.006365227
0.107421875,0.006416446
0.107910156,0.003746982
0.108398438,-0.000728546
0.108886719,-0.004433966
0.109375,-0.005806502
0.109863281,-0.003672395
0.110351563,0.000301923
0.110839844,0.004387824
0.111328125,0.006532907
0.111816406,0.00571341
0.112304688,0.002886632
0.112792969,-0.001127929
0.11328125,-0.003980926
0.113769531,-0.005218098
0.114257813,-0.003233988
0.114746094,0.001222028
0.115234375,0.005149396
0.115722656,0.006270107
0.116210938,0.004384166
0.116699219,0.000403751
0.1171875,-0.00368276
0.117675781,-0.005794917
0.118164063,-0.004324212
0.118652344,-0.001162075
0.119140625,0.003026874
0.119628906,0.005725605
0.120117188,0.005602436
0.120605469,0.003207968
0.12109375,-0.000901104
0.121582031,-0.004169337
0.122070313,-0.005044931
0.122558594,-0.002814483
